
4.0, 8, 2.0, 6,280.30, 11258.70, 622.90, 679.00, 170.60, 68120.60, 471.40, 679.00
9.0, 6, 4.0, 8,417.10, 920.10, 1843.40, 1843.30, 291.50, 331.80, 658.70, 1843.30
8.0, 4, 4.0, 7,387.80, 1180.50, 2356.70, 2351.10, 278.80, 258.00, 513.70, 2351.10
7.0, 5, 9.0, 7,384.40, 898.30, 1792.40, 1791.90, 404.40, 556.80, 1114.30, 1791.90
5.0, 9, 7.0, 7,347.00, 448.50, 896.20, 1605.70, 393.90, 16660.00, 1601.10, 1605.70
9.0, 4, 4.0, 2,324.20, 399.60, 794.90, 2219.20, 228.00, 1115.00, 2220.10, 2219.20
2.0, 4, 6.0, 5,162.90, 245.60, 488.60, 1028.70, 317.70, 24049.80, 928.10, 1028.70
6.0, 3, 8.0, 2,258.90, 396.80, 790.30, 2344.50, 284.90, 1172.60, 2344.70, 2344.50
3.0, 3, 7.0, 7,222.40, 881.60, 1744.10, 1743.00, 361.90, 356.00, 706.10, 1743.00
4.0, 7, 6.0, 9,303.60, 2429.80, 1110.80, 1124.00, 368.30, 1697.90, 979.80, 1124.00
8.0, 4, 2.0, 5,363.40, 833.50, 1677.50, 1672.10, 148.00, 93.40, 178.10, 1672.10
6.0, 2, 5.0, 3,259.50, 1047.70, 2090.80, 2090.70, 234.40, 6479.80, 667.70, 2090.70
2.0, 5, 3.0, 3,157.80, 541243.31, 188.00, 936.20, 180.10, 81865.00, 954.70, 936.20
5.0, 4, 4.0, 4,293.40, 1499.00, 1072.80, 1079.40, 254.70, 427.40, 852.40, 1079.40
1.0, 2, 3.0, 4,68.70, 181482.09, 357.80, 354.40, 178.00, 324284.09, 236.10, 354.40
6.0, 4, 8.0, 5,333.90, 750.60, 1503.20, 1498.00, 367.50, 574.10, 1147.80, 1498.00
1.0, 3, 3.0, 7,82.90, 158573.50, 347.60, 339.80, 213.40, 191254.70, 239.20, 339.80
9.0, 8, 4.0, 3,385.30, 352.50, 707.90, 2693.60, 289.70, 1347.90, 2694.20, 2693.60
1.0, 2, 6.0, 9,79.70, 3459.40, 1257.90, 1250.40, 351.10, 20651.00, 462.30, 1250.40
9.0, 4, 9.0, 5,379.10, 882.40, 1769.00, 1768.50, 378.90, 604.20, 1205.70, 1768.50
3.0, 8, 1.0, 2,219.00, 83223.70, 143.10, 1156.20, 82.30, 10124.70, 1179.20, 1156.20
5.0, 5, 6.0, 5,314.50, 533.70, 1069.80, 1223.70, 344.60, 7915.80, 1218.60, 1223.70
5.0, 4, 9.0, 2,265.10, 282.30, 561.40, 3375.10, 321.80, 1692.30, 3375.20, 3375.10
2.0, 2, 6.0, 5,139.50, 725.20, 1444.00, 1441.60, 303.30, 1285.30, 562.00, 1441.60
7.0, 2, 2.0, 3,252.10, 16977.50, 2051.40, 2042.20, 122.80, 70.40, 150.00, 2042.20
8.0, 6, 2.0, 2,355.50, 322.30, 648.10, 1838.90, 147.90, 925.00, 1857.20, 1838.90
5.0, 7, 9.0, 4,328.50, 353.40, 701.70, 2378.00, 391.80, 1189.40, 2378.60, 2378.00
3.0, 2, 4.0, 6,202.20, 1375.90, 2752.80, 2751.50, 253.20, 32810.20, 311.80, 2751.50
9.0, 9, 2.0, 3,395.80, 358.70, 697.30, 1557.50, 172.10, 790.80, 1568.90, 1557.50
6.0, 3, 5.0, 5,324.20, 1049.70, 2095.70, 2095.00, 296.30, 347.00, 689.20, 2095.00
8.0, 7, 7.0, 7,409.00, 697.60, 1397.50, 1414.90, 394.30, 674.70, 1338.00, 1414.90
6.0, 7, 2.0, 8,358.80, 639.70, 1296.60, 1319.30, 172.70, 13123.20, 253.80, 1319.30
4.0, 5, 3.0, 4,262.50, 3400.00, 692.80, 794.00, 213.60, 1522.70, 780.80, 794.00
8.0, 8, 4.0, 2,374.70, 301.70, 584.20, 5093.20, 278.60, 2552.50, 5103.80, 5093.20
6.0, 9, 6.0, 8,378.80, 559.90, 1118.60, 1333.10, 378.50, 665.10, 1336.90, 1333.10
8.0, 4, 5.0, 2,316.70, 381.90, 761.20, 2646.90, 261.30, 1325.40, 2652.40, 2646.90
6.0, 3, 7.0, 2,260.80, 405.90, 807.10, 2247.20, 275.60, 1129.10, 2247.30, 2247.20
6.0, 5, 5.0, 2,307.30, 288.40, 577.10, 3429.30, 281.00, 1721.50, 3435.30, 3429.30
6.0, 7, 3.0, 4,346.60, 384.90, 774.60, 1205.50, 229.50, 611.00, 1202.90, 1205.50
4.0, 6, 4.0, 3,264.30, 7267.20, 453.90, 1853.60, 261.20, 928.20, 1854.30, 1853.60
2.0, 2, 5.0, 5,137.90, 723.90, 1430.10, 1427.20, 277.90, 41081.40, 477.60, 1427.20
7.0, 7, 1.0, 3,354.30, 43677.20, 688.40, 738.80, 87.90, 75846.30, 428.80, 738.80
7.0, 3, 8.0, 7,367.60, 1583.20, 3161.60, 3161.50, 382.00, 388.60, 775.80, 3161.50
8.0, 9, 3.0, 3,389.20, 4283.00, 662.60, 2302.40, 233.70, 1157.30, 2308.30, 2302.40
9.0, 6, 9.0, 7,412.30, 816.20, 1628.50, 1628.40, 412.60, 644.30, 1287.90, 1628.40
2.0, 9, 6.0, 4,226.00, 125228.70, 286.60, 1871.50, 274.90, 8648.80, 1915.30, 1871.50
1.0, 6, 8.0, 7,120.30, 66095.70, 281.20, 821.70, 289.60, 45650.80, 878.10, 821.70
6.0, 6, 9.0, 3,335.00, 348.10, 696.30, 2861.10, 374.20, 1427.80, 2861.10, 2861.10
3.0, 2, 4.0, 6,205.40, 1380.80, 2748.30, 2747.00, 251.50, 154.10, 305.80, 2747.00
4.0, 5, 8.0, 8,294.60, 699.50, 1399.20, 1398.20, 394.60, 484.10, 970.50, 1398.20
5.0, 2, 8.0, 9,321.60, 3281.30, 6536.10, 6535.90, 388.90, 283.50, 567.60, 6535.90
4.0, 6, 9.0, 2,268.20, 176.70, 356.00, 5057.70, 349.10, 2542.70, 5057.80, 5057.70
2.0, 2, 6.0, 4,130.30, 3201.80, 1066.40, 1058.90, 282.60, 310.90, 623.70, 1058.90
4.0, 4, 4.0, 3,244.40, 320.10, 640.40, 1190.70, 243.00, 596.90, 1191.20, 1190.70
8.0, 3, 6.0, 8,389.40, 1887.50, 3753.20, 3753.10, 353.40, 305.40, 608.20, 3753.10
8.0, 5, 2.0, 3,355.10, 460.00, 912.20, 930.20, 145.70, 9572.80, 673.20, 930.20
3.0, 4, 3.0, 2,181.50, 62515.40, 232.80, 1626.90, 180.00, 811.50, 1628.60, 1626.90
3.0, 3, 9.0, 9,234.30, 1153.10, 2305.50, 2304.50, 396.90, 345.50, 687.80, 2304.50
5.0, 6, 3.0, 6,319.90, 1530.40, 1035.70, 1055.70, 230.50, 305.60, 605.60, 1055.70
6.0, 5, 1.0, 2,296.50, 71046.90, 538.10, 672.70, 76.00, 305.90, 616.20, 672.70
2.0, 4, 9.0, 8,162.50, 407.40, 808.50, 917.60, 398.80, 424.60, 852.90, 917.60
2.0, 8, 5.0, 6,184.00, 177244.20, 253.90, 1239.00, 303.50, 44313.60, 1194.50, 1239.00
1.0, 7, 9.0, 7,154.60, 8364.20, 435.50, 888.50, 264.70, 8809.10, 890.50, 888.50
5.0, 3, 2.0, 3,255.20, 5869.90, 1045.30, 1050.70, 130.50, 147.00, 287.90, 1050.70
9.0, 4, 4.0, 9,411.60, 2581.90, 3036.40, 3036.30, 287.90, 218.80, 437.10, 3036.30
6.0, 8, 9.0, 3,355.30, 303.60, 615.60, 3822.80, 392.20, 1908.10, 3822.90, 3822.80
9.0, 7, 1.0, 3,373.00, 3822.20, 765.50, 912.80, 99.80, 274.50, 561.90, 912.80
5.0, 3, 9.0, 3,264.10, 544.30, 1087.60, 1432.00, 322.30, 716.50, 1426.10, 1432.00
3.0, 9, 9.0, 3,260.10, 143.60, 288.80, 3896.00, 368.40, 1949.30, 3901.20, 3896.00
5.0, 9, 7.0, 8,350.20, 489.50, 982.70, 1452.00, 401.70, 2060.00, 1450.70, 1452.00
6.0, 2, 7.0, 4,288.00, 1466.10, 2941.50, 2940.90, 305.90, 362.50, 722.30, 2940.90
6.0, 8, 7.0, 6,370.30, 488.10, 975.50, 1676.90, 391.70, 842.20, 1677.00, 1676.90
2.0, 6, 4.0, 8,173.20, 2655.30, 470.30, 695.20, 277.40, 14854.00, 605.40, 695.20
5.0, 3, 4.0, 3,260.00, 531.20, 1055.00, 1065.60, 227.10, 428.80, 858.80, 1065.60
5.0, 9, 6.0, 4,333.40, 3418.90, 585.50, 2616.40, 361.10, 1310.70, 2621.70, 2616.40
4.0, 9, 2.0, 7,289.20, 5004.30, 660.90, 699.80, 173.50, 4450.00, 433.40, 699.80
8.0, 3, 2.0, 9,327.60, 4655.20, 3560.80, 3436.00, 173.90, 66250.30, 125.90, 3436.00
6.0, 6, 3.0, 8,366.50, 775.50, 1549.90, 1552.00, 234.80, 223.00, 442.00, 1552.00
5.0, 7, 7.0, 2,312.40, 215.10, 434.00, 5833.20, 351.20, 2922.90, 5838.30, 5833.20
8.0, 5, 6.0, 3,358.30, 468.00, 932.00, 2083.30, 324.10, 1050.10, 2084.10, 2083.30
9.0, 9, 5.0, 6,419.90, 3965.10, 1072.40, 1556.80, 343.80, 783.40, 1557.00, 1556.80
4.0, 8, 6.0, 2,283.80, 3792.40, 312.00, 5984.10, 323.70, 2993.60, 5989.50, 5984.10
8.0, 8, 4.0, 5,401.00, 493.70, 981.90, 1368.00, 287.80, 688.20, 1365.70, 1368.00
9.0, 8, 5.0, 4,403.10, 440.60, 881.90, 2144.00, 331.20, 1079.00, 2144.30, 2144.00
2.0, 9, 8.0, 8,190.40, 160.80, 323.40, 1461.30, 387.70, 1845.50, 1373.00, 1461.30
7.0, 5, 2.0, 2,323.60, 321.20, 643.30, 1503.60, 142.90, 763.30, 1515.60, 1503.60
2.0, 4, 8.0, 9,158.90, 435.70, 873.70, 889.40, 400.00, 2746.50, 796.10, 889.40
4.0, 7, 8.0, 3,280.10, 215.50, 431.90, 3227.90, 372.00, 1614.70, 3228.00, 3227.90
7.0, 4, 7.0, 7,371.70, 1111.30, 2224.90, 2219.90, 374.80, 436.90, 868.30, 2219.90
4.0, 5, 6.0, 4,265.70, 5613.70, 695.20, 1484.30, 331.00, 13301.20, 1484.70, 1484.30
2.0, 6, 8.0, 6,177.30, 3297.10, 357.30, 1372.50, 370.70, 638.20, 1283.20, 1372.50
7.0, 4, 3.0, 8,375.00, 1236.20, 2483.30, 2483.20, 228.30, 24269.80, 295.90, 2483.20
8.0, 6, 5.0, 3,362.10, 403.30, 806.30, 2301.90, 310.80, 1154.30, 2307.20, 2301.90
2.0, 8, 7.0, 6,191.10, 5904.60, 280.00, 1540.60, 349.40, 724.90, 1456.50, 1540.60
5.0, 5, 8.0, 7,332.30, 742.00, 1481.10, 1480.30, 392.40, 539.50, 1074.20, 1480.30
5.0, 6, 3.0, 8,329.30, 1129.30, 1334.70, 1338.50, 238.30, 3811.90, 461.40, 1338.50
9.0, 3, 8.0, 3,324.00, 725.80, 1450.60, 1480.40, 317.60, 703.40, 1407.90, 1480.40
8.0, 6, 9.0, 9,412.20, 988.00, 1961.40, 1961.30, 420.30, 539.90, 1083.10, 1961.30
6.0, 6, 4.0, 4,343.50, 2774.90, 874.30, 1320.80, 272.20, 664.00, 1321.20, 1320.80
5.0, 8, 3.0, 3,318.80, 3909.10, 501.00, 1952.80, 223.70, 1601.70, 1953.70, 1952.80
5.0, 8, 2.0, 7,328.50, 19208.70, 907.20, 953.60, 174.20, 18044.40, 382.90, 953.60
9.0, 6, 8.0, 5,399.10, 625.80, 1252.50, 1641.80, 389.70, 819.70, 1641.90, 1641.80
3.0, 6, 2.0, 3,209.60, 10678.00, 286.90, 826.00, 147.10, 6590.00, 833.20, 826.00
8.0, 2, 8.0, 4,316.50, 1651.40, 3294.50, 3289.40, 317.50, 382.90, 767.70, 3289.40
9.0, 3, 5.0, 4,347.70, 952.90, 1905.00, 1905.00, 280.50, 408.50, 812.50, 1905.00
6.0, 7, 9.0, 2,338.50, 263.40, 524.10, 6282.30, 374.50, 3153.10, 6287.30, 6282.30
5.0, 9, 6.0, 2,326.00, 197.20, 397.80, 7166.50, 348.60, 3593.50, 7166.70, 7166.50
8.0, 8, 4.0, 7,408.40, 2290.90, 1244.80, 1260.70, 295.50, 494.10, 980.50, 1260.70
5.0, 3, 9.0, 7,316.10, 1329.00, 2651.60, 2651.30, 388.60, 397.20, 791.80, 2651.30
7.0, 7, 4.0, 5,376.10, 4372.40, 1010.40, 1220.90, 286.40, 3029.70, 1216.60, 1220.90
2.0, 3, 3.0, 3,130.50, 67010.60, 286.60, 570.80, 174.70, 48902.00, 556.50, 570.80
3.0, 6, 4.0, 2,210.00, 75363.30, 188.50, 3269.60, 234.50, 23382.80, 3276.60, 3269.60
4.0, 9, 6.0, 3,290.20, 191.90, 376.90, 3711.00, 349.00, 1856.50, 3711.10, 3711.00
5.0, 4, 1.0, 2,252.30, 86723.20, 528.80, 602.50, 72.60, 84639.90, 427.50, 602.50
6.0, 8, 3.0, 3,342.90, 5528.90, 573.80, 2047.00, 231.70, 5188.20, 2048.40, 2047.00
2.0, 9, 7.0, 8,198.30, 12241.90, 345.40, 1381.60, 365.90, 631.90, 1271.80, 1381.60
8.0, 4, 6.0, 4,357.90, 707.80, 1399.50, 1404.10, 325.10, 619.50, 1235.30, 1404.10
7.0, 5, 4.0, 2,325.90, 315.70, 633.30, 2917.10, 244.60, 1467.80, 2918.20, 2917.10
5.0, 2, 4.0, 6,293.10, 2118.60, 4213.50, 4208.20, 254.70, 175.20, 322.30, 4208.20
4.0, 8, 9.0, 2,295.80, 927.80, 360.40, 6622.60, 357.20, 3309.40, 6627.70, 6622.60
4.0, 5, 5.0, 8,289.10, 687.40, 1372.60, 1371.70, 332.60, 373.90, 742.80, 1371.70
5.0, 4, 3.0, 9,325.80, 1168.40, 2338.60, 2333.30, 235.00, 5194.80, 265.00, 2333.30
2.0, 8, 7.0, 7,191.00, 162.90, 324.90, 1414.40, 363.10, 658.10, 1321.60, 1414.40
3.0, 4, 7.0, 9,232.10, 756.60, 1509.60, 1508.50, 383.50, 11875.10, 745.80, 1508.50
6.0, 4, 6.0, 5,334.20, 755.50, 1515.70, 1510.10, 332.80, 492.50, 983.60, 1510.10
8.0, 2, 7.0, 9,387.70, 4035.80, 8044.10, 8039.00, 374.80, 266.60, 529.50, 8039.00
7.0, 9, 3.0, 4,375.40, 358.40, 712.20, 1612.50, 243.70, 5404.50, 1618.30, 1612.50
1.0, 2, 9.0, 7,79.00, 470.80, 933.70, 929.30, 372.20, 1935.70, 619.50, 929.30
3.0, 7, 5.0, 8,243.70, 35897.60, 712.90, 969.80, 330.40, 457.00, 915.30, 969.80
7.0, 2, 8.0, 7,355.70, 2952.10, 5887.70, 5882.60, 370.10, 303.30, 607.00, 5882.60
5.0, 2, 5.0, 5,278.10, 1707.70, 3391.80, 3390.90, 280.40, 244.30, 488.00, 3390.90
7.0, 3, 4.0, 8,371.10, 1802.30, 3593.70, 3588.60, 280.20, 194.80, 386.80, 3588.60
8.0, 3, 6.0, 7,379.90, 1654.70, 3305.40, 3300.30, 344.80, 330.60, 660.20, 3300.30
6.0, 3, 6.0, 6,333.10, 1267.90, 2524.40, 2531.00, 336.60, 362.70, 723.50, 2531.00
6.0, 7, 8.0, 6,367.20, 551.70, 1096.40, 1583.40, 400.50, 798.30, 1588.40, 1583.40
5.0, 2, 9.0, 7,307.30, 2508.20, 5015.60, 5010.40, 376.20, 318.50, 637.70, 5010.40
5.0, 5, 8.0, 9,338.40, 933.30, 1873.00, 1872.20, 403.30, 457.50, 913.60, 1872.20
9.0, 6, 5.0, 2,363.00, 333.40, 665.00, 4236.20, 296.50, 2121.20, 4241.60, 4236.20
6.0, 6, 2.0, 2,321.70, 9207.70, 539.30, 1848.90, 147.50, 928.30, 1865.60, 1848.90
4.0, 6, 7.0, 3,272.60, 1101.60, 484.20, 2612.10, 346.10, 1310.10, 2612.30, 2612.10
6.0, 2, 7.0, 5,307.70, 1900.20, 3797.50, 3796.80, 328.30, 320.60, 642.00, 3796.80
5.0, 9, 1.0, 2,316.50, 47617.70, 390.70, 1307.40, 81.60, 35754.90, 1339.30, 1307.40
6.0, 6, 5.0, 4,343.80, 442.40, 884.00, 1578.00, 313.40, 792.80, 1583.10, 1578.00
4.0, 7, 5.0, 3,277.00, 214.60, 430.90, 2548.50, 304.50, 1277.90, 2548.80, 2548.50
4.0, 5, 3.0, 6,271.30, 3684.00, 1006.60, 1014.10, 225.80, 76106.20, 501.20, 1014.10
2.0, 6, 7.0, 5,179.60, 59642.50, 304.70, 1454.20, 340.00, 7535.70, 1376.00, 1454.20
8.0, 2, 4.0, 7,369.00, 3051.20, 6123.20, 6123.20, 266.10, 149.50, 298.80, 6123.20
6.0, 4, 3.0, 2,278.70, 60633.50, 622.20, 1775.10, 189.90, 896.40, 1781.50, 1775.10
4.0, 9, 3.0, 2,272.20, 27931.90, 261.30, 4424.70, 223.40, 2218.50, 4435.70, 4424.70
6.0, 5, 7.0, 8,363.90, 933.80, 1864.50, 1864.00, 386.40, 470.80, 941.30, 1864.00
2.0, 7, 9.0, 4,189.10, 39009.70, 212.90, 2063.10, 347.50, 1022.60, 2042.30, 2063.10
8.0, 7, 7.0, 3,380.90, 386.20, 773.00, 3177.40, 368.30, 1588.70, 3177.50, 3177.40
9.0, 9, 3.0, 7,411.10, 1518.70, 1142.50, 1231.10, 251.10, 428.50, 851.20, 1231.10
8.0, 8, 5.0, 8,413.10, 699.60, 1393.50, 1406.00, 346.50, 545.50, 1094.10, 1406.00
3.0, 2, 4.0, 2,137.80, 5548.50, 606.80, 868.90, 170.00, 14146.00, 858.70, 868.90
2.0, 7, 8.0, 5,180.90, 1710.40, 236.90, 1750.80, 366.30, 4312.10, 1700.50, 1750.80
2.0, 6, 7.0, 9,178.90, 10744.20, 582.90, 1022.10, 376.90, 457.30, 925.80, 1022.10
9.0, 4, 6.0, 3,347.90, 567.00, 1128.10, 1667.00, 308.40, 837.10, 1667.20, 1667.00
7.0, 9, 6.0, 5,393.10, 434.60, 864.00, 2108.30, 371.30, 1063.10, 2109.00, 2108.30
1.0, 4, 9.0, 6,97.10, 119.00, 232.90, 929.40, 337.40, 93019.80, 884.60, 929.40
4.0, 4, 8.0, 3,250.40, 333.90, 666.00, 1838.30, 334.40, 919.00, 1837.80, 1838.30
4.0, 2, 3.0, 9,265.20, 2668.20, 5349.10, 5328.80, 224.50, 30554.60, 131.80, 5328.80
9.0, 7, 9.0, 6,412.30, 640.50, 1272.50, 1649.50, 412.60, 826.60, 1649.50, 1649.50
7.0, 8, 1.0, 7,280.00, 86589.20, 860.90, 777.50, 113.50, 555134.00, 283.10, 777.50
6.0, 7, 9.0, 3,348.00, 332.30, 665.80, 3374.20, 385.30, 1691.80, 3370.00, 3374.20
3.0, 8, 5.0, 4,242.70, 27674.40, 339.20, 1958.10, 306.40, 15084.70, 1958.40, 1958.10
8.0, 9, 9.0, 4,403.70, 406.60, 810.50, 3075.80, 412.00, 1540.60, 3075.80, 3075.80
9.0, 9, 6.0, 6,421.70, 543.10, 1086.20, 1747.10, 375.70, 876.80, 1747.30, 1747.10
8.0, 3, 3.0, 2,282.60, 457.20, 912.80, 1174.40, 167.90, 591.60, 1171.00, 1174.40
4.0, 2, 8.0, 5,243.20, 1444.90, 2880.40, 2879.30, 339.30, 347.70, 692.60, 2879.30
5.0, 5, 8.0, 2,286.40, 256.40, 510.10, 4147.60, 332.60, 2086.20, 4148.20, 4147.60
6.0, 4, 6.0, 4,322.40, 607.90, 1219.20, 1260.90, 323.90, 611.00, 1222.00, 1260.90
8.0, 3, 9.0, 8,390.40, 1906.40, 3808.60, 3808.50, 398.90, 374.50, 750.00, 3808.50
6.0, 8, 5.0, 8,376.80, 614.80, 1226.40, 1231.10, 345.70, 539.30, 1076.00, 1231.10
6.0, 9, 6.0, 8,381.10, 562.50, 1127.60, 1339.30, 379.10, 670.20, 1333.80, 1339.30
9.0, 8, 7.0, 3,399.60, 383.40, 765.70, 3602.80, 373.40, 1796.20, 3596.60, 3602.80
7.0, 7, 5.0, 7,385.20, 655.90, 1299.70, 1316.50, 337.50, 541.10, 1085.90, 1316.50
3.0, 6, 6.0, 3,233.60, 16205.20, 343.20, 2288.50, 309.70, 1143.70, 2288.90, 2288.50
8.0, 4, 9.0, 4,357.80, 704.90, 1404.90, 1472.30, 365.80, 722.20, 1445.70, 1472.30
6.0, 2, 5.0, 3,256.20, 1037.70, 2065.60, 2071.60, 237.60, 347.50, 693.60, 2071.60
3.0, 7, 4.0, 3,226.30, 29627.10, 253.90, 2069.10, 257.00, 2735.60, 2069.60, 2069.10
7.0, 9, 3.0, 2,370.20, 256.80, 515.10, 4474.10, 227.40, 2249.50, 4480.10, 4474.10
2.0, 5, 4.0, 9,164.10, 32506.10, 656.10, 659.40, 289.90, 16265.20, 520.10, 659.40
9.0, 4, 2.0, 8,385.90, 1285.90, 2574.40, 2569.40, 161.00, 39.10, 78.70, 2569.40
2.0, 6, 2.0, 6,159.30, 185238.91, 275.20, 299.80, 156.80, 106197.40, 262.50, 299.80
3.0, 5, 4.0, 3,208.40, 82429.90, 332.20, 1474.90, 245.90, 35187.60, 1477.40, 1474.90
5.0, 8, 2.0, 3,316.50, 9855.70, 496.10, 1210.90, 156.00, 616.00, 1231.50, 1210.90
7.0, 6, 2.0, 2,340.80, 6920.10, 604.50, 1873.90, 148.30, 946.40, 1877.50, 1873.90
3.0, 8, 6.0, 9,256.30, 4964.80, 748.30, 1131.70, 364.50, 7051.20, 1038.40, 1131.70
4.0, 6, 8.0, 2,273.00, 10973.90, 375.40, 4863.70, 335.30, 2443.90, 4864.10, 4863.70
6.0, 2, 6.0, 3,259.90, 1058.80, 2105.50, 2105.20, 259.70, 399.90, 802.20, 2105.20
5.0, 9, 8.0, 5,340.60, 2413.00, 694.20, 2294.60, 398.50, 1143.50, 2297.00, 2294.60
7.0, 5, 3.0, 7,378.60, 880.00, 1755.80, 1756.40, 228.70, 206.70, 413.30, 1756.40
7.0, 4, 7.0, 2,306.40, 365.70, 724.80, 3176.40, 305.70, 1591.40, 3176.60, 3176.40
5.0, 9, 3.0, 7,337.40, 425.40, 851.80, 898.40, 242.90, 402.10, 809.90, 898.40
3.0, 6, 4.0, 6,227.80, 19278.80, 593.70, 856.30, 279.80, 93453.30, 846.10, 856.30
7.0, 8, 3.0, 2,364.60, 274.70, 546.80, 3903.00, 220.90, 1966.60, 3908.80, 3903.00
7.0, 4, 7.0, 6,367.70, 975.80, 1948.40, 1948.30, 368.10, 483.80, 965.00, 1948.30
2.0, 4, 5.0, 8,168.30, 417.50, 834.10, 842.70, 317.10, 10879.90, 594.70, 842.70
8.0, 3, 4.0, 6,368.70, 1400.30, 2798.50, 2798.40, 265.90, 227.00, 457.70, 2798.40
5.0, 2, 8.0, 4,263.10, 1327.00, 2643.30, 2642.50, 318.00, 389.00, 773.00, 2642.50
5.0, 7, 3.0, 9,333.70, 1759.40, 1296.60, 1301.70, 243.30, 240.10, 477.70, 1301.70
4.0, 6, 3.0, 2,251.20, 45639.00, 308.70, 2708.30, 202.20, 1360.40, 2718.40, 2708.30
2.0, 4, 9.0, 2,201.10, 125392.50, 366.90, 2253.00, 229.40, 14109.80, 2284.20, 2253.00
8.0, 8, 4.0, 7,411.90, 633.70, 1265.90, 1265.90, 296.10, 489.50, 977.00, 1265.90
6.0, 9, 2.0, 6,367.00, 441.60, 878.90, 909.10, 169.40, 10639.30, 521.50, 909.10
5.0, 8, 7.0, 2,320.70, 2600.40, 414.00, 6620.50, 357.90, 3331.00, 6620.80, 6620.50
5.0, 4, 6.0, 7,319.90, 1781.90, 1840.60, 1839.70, 352.10, 397.40, 793.90, 1839.70
7.0, 8, 6.0, 9,402.20, 725.20, 1450.00, 1453.60, 380.30, 559.30, 1122.40, 1453.60
9.0, 6, 6.0, 2,364.30, 1283.70, 659.90, 4643.50, 324.80, 2325.90, 4643.80, 4643.50
9.0, 5, 5.0, 4,377.00, 598.40, 1193.00, 1340.30, 307.30, 665.70, 1332.20, 1340.30
6.0, 3, 6.0, 8,349.70, 1664.10, 3325.50, 3315.20, 352.60, 303.80, 610.50, 3315.20
4.0, 8, 3.0, 9,294.40, 22694.70, 923.60, 932.90, 244.10, 272.70, 540.10, 932.90
3.0, 9, 5.0, 8,246.60, 7557.10, 549.60, 1157.00, 338.50, 567.10, 1136.60, 1157.00
3.0, 2, 6.0, 8,220.80, 1950.10, 3896.10, 3895.00, 342.80, 241.40, 480.00, 3895.00
3.0, 6, 2.0, 7,221.80, 18612.00, 649.90, 659.10, 166.40, 33187.80, 231.50, 659.10
1.0, 2, 7.0, 5,71.00, 259.10, 512.10, 641.90, 318.20, 64462.60, 606.00, 641.90
4.0, 8, 6.0, 5,291.30, 291.70, 581.90, 1813.80, 356.00, 38293.90, 1815.20, 1813.80
4.0, 2, 5.0, 2,169.90, 1967.00, 860.80, 1083.00, 196.00, 542.00, 1072.00, 1083.00
9.0, 8, 9.0, 4,406.40, 447.40, 894.80, 2727.60, 406.10, 1369.30, 2727.60, 2727.60
3.0, 7, 3.0, 5,224.70, 19249.30, 397.20, 844.80, 224.30, 16322.80, 846.30, 844.80
7.0, 8, 6.0, 7,395.90, 601.20, 1198.30, 1358.40, 374.60, 679.00, 1356.40, 1358.40
8.0, 4, 6.0, 3,339.10, 535.10, 1069.80, 1641.30, 307.90, 823.00, 1641.60, 1641.30
1.0, 5, 8.0, 9,106.10, 3878.40, 293.70, 897.60, 367.10, 397.40, 819.20, 897.60
4.0, 4, 5.0, 9,289.70, 1000.40, 2000.60, 2000.00, 329.00, 284.10, 568.90, 2000.00
4.0, 9, 5.0, 8,302.50, 2172.30, 790.20, 1158.00, 341.60, 577.30, 1149.50, 1158.00
2.0, 5, 3.0, 5,155.40, 18403.60, 287.40, 567.90, 211.30, 7579.00, 551.50, 567.90
6.0, 4, 7.0, 3,309.60, 470.60, 932.70, 1797.70, 328.00, 897.80, 1797.70, 1797.70
4.0, 8, 9.0, 7,308.20, 5223.30, 817.00, 1570.30, 408.40, 772.20, 1543.80, 1570.30
5.0, 8, 2.0, 4,318.30, 17964.90, 605.90, 883.20, 171.80, 3135.20, 881.80, 883.20
3.0, 3, 8.0, 5,207.20, 577.50, 1158.30, 1160.30, 352.90, 456.60, 908.30, 1160.30
5.0, 6, 7.0, 7,332.80, 627.20, 1242.70, 1262.50, 387.40, 589.70, 1180.50, 1262.50
2.0, 3, 9.0, 2,162.90, 14489.60, 333.90, 1821.10, 228.20, 11803.10, 1792.30, 1821.10
3.0, 2, 7.0, 7,215.80, 1702.60, 3401.60, 3400.40, 352.80, 13597.80, 559.20, 3400.40
4.0, 9, 9.0, 9,309.80, 450.10, 903.30, 1448.60, 425.90, 709.40, 1421.00, 1448.60
2.0, 3, 8.0, 4,142.30, 2373.90, 511.60, 1088.60, 332.60, 2599.50, 1055.80, 1088.60
5.0, 7, 9.0, 7,343.20, 555.20, 1105.60, 1446.00, 408.20, 709.20, 1412.90, 1446.00
6.0, 3, 3.0, 8,349.50, 1668.30, 3344.80, 3344.60, 225.40, 108.00, 214.40, 3344.60
2.0, 9, 6.0, 9,190.90, 49012.50, 374.80, 1192.20, 352.30, 540.80, 1087.60, 1192.20
8.0, 2, 7.0, 4,315.30, 1646.10, 3288.60, 3296.50, 307.10, 377.20, 749.90, 3296.50
8.0, 2, 5.0, 9,385.40, 4001.00, 7992.60, 7994.00, 323.10, 194.70, 390.70, 7994.00
4.0, 4, 5.0, 5,266.20, 554.10, 1100.20, 1100.30, 304.00, 3658.00, 876.70, 1100.30
